Date,Price
2025-06-10 08:00:00,1710
2025-06-11 08:00:00,1600
2025-06-12 08:00:00,1720
2025-06-13 08:00:00,1840
2025-06-16 08:00:00,1840
2025-06-17 08:00:00,1845
2025-06-18 08:00:00,1945
2025-06-19 08:00:00,2090
2025-06-20 08:00:00,2075
2025-06-23 08:00:00,1920
2025-06-24 08:00:00,1880
2025-06-25 08:00:00,1740
2025-06-26 08:00:00,1650
2025-06-27 08:00:00,1720
2025-06-30 08:00:00,1720
2025-07-01 08:00:00,1700
2025-07-02 08:00:00,1670
2025-07-03 08:00:00,1720
2025-07-04 08:00:00,1710
2025-07-07 08:00:00,1690
2025-07-08 08:00:00,1650
2025-07-09 08:00:00,1650
2025-07-10 08:00:00,1650
2025-07-11 08:00:00,1700
2025-07-14 08:00:00,1715
2025-07-15 08:00:00,1690
2025-07-16 08:00:00,1690
2025-07-17 08:00:00,1690
2025-07-18 08:00:00,1700
2025-07-21 08:00:00,1700
2025-07-22 08:00:00,1650
2025-07-23 08:00:00,1610
2025-07-24 08:00:00,1610
2025-07-25 08:00:00,1650
2025-07-28 08:00:00,1650
2025-07-29 08:00:00,1680
2025-07-30 08:00:00,1710
2025-07-31 08:00:00,1680
2025-08-01 08:00:00,1700
2025-08-04 08:00:00,1720
2025-08-05 08:00:00,1700
2025-08-06 08:00:00,1720
2025-08-08 08:00:00,1790
2025-08-11 08:00:00,1765
2025-08-12 08:00:00,1740
2025-08-13 08:00:00,1750
2025-08-14 08:00:00,1765
2025-08-18 08:00:00,1700
2025-08-19 08:00:00,1750
2025-08-20 08:00:00,1755
2025-08-21 08:00:00,1800
2025-08-22 08:00:00,1800
2025-08-25 08:00:00,1835
2025-08-26 08:00:00,1830
2025-08-27 08:00:00,1800
2025-08-28 08:00:00,1810
2025-08-29 08:00:00,1750
2025-09-01 08:00:00,1800
2025-09-02 08:00:00,1780
2025-09-03 08:00:00,1760
2025-09-05 08:00:00,1780
2025-09-08 08:00:00,1750
2025-09-09 08:00:00,1800
2025-09-10 08:00:00,1725
2025-09-11 08:00:00,1795
2025-09-12 08:00:00,1795
2025-09-15 08:00:00,1810
2025-09-16 08:00:00,1795
2025-09-17 08:00:00,1800
2025-09-18 08:00:00,1790
2025-09-19 08:00:00,1790
2025-09-22 08:00:00,1800
2025-09-23 08:00:00,1810
2025-09-24 08:00:00,1810
2025-09-25 08:00:00,1800
2025-09-26 08:00:00,1810
2025-09-29 08:00:00,1785
2025-09-30 08:00:00,1825
2025-10-01 08:00:00,1820
2025-10-02 08:00:00,1820
2025-10-03 08:00:00,1810
2025-10-06 08:00:00,1810
2025-10-07 08:00:00,1800
2025-10-08 08:00:00,1805
2025-10-09 08:00:00,1805
2025-10-10 08:00:00,1820
2025-10-13 08:00:00,1830
2025-10-14 08:00:00,1965
2025-10-15 08:00:00,2110
2025-10-16 08:00:00,2265
2025-10-17 08:00:00,2350
2025-10-20 08:00:00,2320
2025-10-21 08:00:00,2200
2025-10-22 08:00:00,2050
2025-10-23 08:00:00,2200
2025-10-24 08:00:00,2365
2025-10-27 08:00:00,2375
2025-10-28 08:00:00,2375
2025-10-29 08:00:00,2380
2025-10-30 08:00:00,2375
2025-10-31 08:00:00,2300
2025-11-03 08:00:00,2130
2025-11-04 08:00:00,2080
2025-11-05 08:00:00,2120
2025-11-06 08:00:00,2260
2025-11-07 08:00:00,2340
2025-11-10 08:00:00,2370
2025-11-11 08:00:00,2360
2025-11-12 08:00:00,2340
2025-11-13 08:00:00,2360
2025-11-14 08:00:00,2380
2025-11-17 08:00:00,2450
2025-11-18 08:00:00,2440
2025-11-19 08:00:00,2400
2025-11-20 08:00:00,2390
2025-11-21 08:00:00,2360
2025-11-24 08:00:00,2360
2025-11-25 08:00:00,2400
2025-11-26 08:00:00,2340
2025-11-27 08:00:00,2500
2025-11-28 08:00:00,2500
2025-12-01 08:00:00,2500
2025-12-02 08:00:00,2515
2025-12-03 08:00:00,2550
2025-12-04 08:00:00,2535
2025-12-05 08:00:00,2545
2025-12-08 08:00:00,2500
2025-12-09 08:00:00,2480
2025-12-10 08:00:00,2470
2025-12-11 08:00:00,2655
2025-12-12 08:00:00,2850
2025-12-15 08:00:00,3060
2025-12-16 08:00:00,3180
2025-12-17 08:00:00,3170
2025-12-18 08:00:00,3170
2025-12-19 08:00:00,3020
2025-12-22 08:00:00,3025
2025-12-23 08:00:00,3010
2025-12-24 08:00:00,3010
2025-12-26 08:00:00,3080
2025-12-29 08:00:00,3050
2025-12-30 08:00:00,2900
2025-12-31 08:00:00,2900
2026-01-02 08:00:00,2920
2026-01-05 08:00:00,2800
2026-01-06 08:00:00,2780
2026-01-07 08:00:00,2730
2026-01-08 08:00:00,2720
2026-01-09 08:00:00,2740
2026-01-12 08:00:00,2705
2026-01-13 08:00:00,2705
2026-01-14 08:00:00,2660
2026-01-15 08:00:00,2700
2026-01-16 08:00:00,2700
2026-01-19 08:00:00,2700
2026-01-20 08:00:00,2700
2026-01-21 08:00:00,2750
2026-01-22 08:00:00,2800
2026-01-23 08:00:00,2850
2026-01-26 08:00:00,2895
2026-01-27 08:00:00,2900
2026-01-28 08:00:00,2900
2026-01-29 08:00:00,3050
2026-01-30 08:00:00,3000
2026-02-02 08:00:00,3040
2026-02-03 08:00:00,3035
2026-02-04 08:00:00,3030
2026-02-05 08:00:00,3095
2026-02-06 08:00:00,3100
2026-02-09 08:00:00,3100
2026-02-10 08:00:00,3110
2026-02-11 08:00:00,3100
2026-02-12 08:00:00,3080
2026-02-13 08:00:00,3070
2026-02-16 08:00:00,3050
2026-02-17 08:00:00,3060
2026-02-18 08:00:00,3285
2026-02-19 08:00:00,3530
2026-02-20 08:00:00,3790
2026-02-23 08:00:00,3650
2026-02-24 08:00:00,3520
2026-02-25 08:00:00,3650
2026-02-26 08:00:00,3770
2026-02-27 08:00:00,3705
2026-03-02 08:00:00,3460
2026-03-03 08:00:00,3320
2026-03-04 08:00:00,3150
