Date,Price
2025-11-19 08:00:00,7395
2025-11-20 08:00:00,7460
2025-11-21 08:00:00,7345
2025-11-24 08:00:00,7690
2025-11-25 08:00:00,7690
2025-11-26 08:00:00,7790
2025-11-27 08:00:00,8095
2025-11-28 08:00:00,8150
2025-12-01 08:00:00,8000
2025-12-02 08:00:00,8000
2025-12-03 08:00:00,7950
2025-12-04 08:00:00,7900
2025-12-05 08:00:00,7840
2025-12-08 08:00:00,7825
2025-12-09 08:00:00,7820
2025-12-10 08:00:00,7785
2025-12-11 08:00:00,7850
2025-12-12 08:00:00,7845
2025-12-15 08:00:00,7840
2025-12-16 08:00:00,7830
2025-12-17 08:00:00,7785
2025-12-18 08:00:00,7760
2025-12-19 08:00:00,7700
2025-12-22 08:00:00,7420
2025-12-23 08:00:00,7000
2025-12-24 08:00:00,7345
2025-12-26 08:00:00,7400
2025-12-29 08:00:00,7545
2025-12-30 08:00:00,7500
2025-12-31 08:00:00,7900
2026-01-02 08:00:00,7750
2026-01-05 08:00:00,7735
2026-01-06 08:00:00,7700
2026-01-07 08:00:00,7680
2026-01-08 08:00:00,7625
2026-01-09 08:00:00,7590
2026-01-12 08:00:00,7320
2026-01-13 08:00:00,7325
2026-01-14 08:00:00,7250
2026-01-15 08:00:00,7250
2026-01-16 08:00:00,7490
2026-01-19 08:00:00,7735
2026-01-20 08:00:00,7690
2026-01-21 08:00:00,7675
2026-01-22 08:00:00,7600
2026-01-23 08:00:00,7500
2026-01-26 08:00:00,7585
2026-01-27 08:00:00,7650
2026-01-28 08:00:00,7550
2026-01-29 08:00:00,7690
2026-01-30 08:00:00,7600
2026-02-02 08:00:00,7675
2026-02-03 08:00:00,7700
2026-02-04 08:00:00,7515
2026-02-05 08:00:00,7500
2026-02-06 08:00:00,7500
2026-02-09 08:00:00,7700
2026-02-10 08:00:00,7650
2026-02-11 08:00:00,7790
2026-02-12 08:00:00,7600
2026-02-13 08:00:00,7700
2026-02-16 08:00:00,7700
2026-02-17 08:00:00,7700
2026-02-18 08:00:00,7700
2026-02-19 08:00:00,7800
2026-02-20 08:00:00,7800
2026-02-23 08:00:00,7990
2026-02-24 08:00:00,8115
2026-02-25 08:00:00,8000
2026-02-26 08:00:00,8490
2026-02-27 08:00:00,8400
2026-03-02 08:00:00,8495
